,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,geo_id,2017_2012_median_income,2017_2012_owner_occupied_housing_units_median_value,2017_2012_median_rent,2017_2012_income_dist,2017_2012_edu_dist,2017_2012_white_pop,2017_2012_other_races,2017_2012_commuters_by_public_transportation,2017_2012_income_per_capita,2017_2012_housing_units,2017_2012_vacant_housing_units,2017_2012_bachelors_degree,2012_2011_median_income,2012_2011_owner_occupied_housing_units_median_value,2012_2011_median_rent,2012_2011_income_dist,2012_2011_white_pop,2012_2011_other_races,2012_2011_commuters_by_public_transportation,2012_2011_income_per_capita,2012_2011_housing_units,2012_2011_vacant_housing_units,2018_2014_EP_POV,2018_2014_EP_UNEMP,2018_2014_EP_SNGPNT,2018_2014_EP_MINRTY,2018_2014_EP_MUNIT,2018_2014_EP_MOBILE,2018_2014_EP_CROWD,gentrified,gentrification_label,lagged_spatial_income,lagged_home_value,lagged_spatial_rent,lagged_income_dist,lagged_white_pop,lagged_other_races,lagged_public_commute,lagged_income_per_capita,lagged_housing_units,lagged_vacant_housing_units,prediction
10,36,081,047300,36081047300,473,Census Tract 473,G5020,S,198491,0,+40.7372204,-073.8762312,"POLYGON ((-73.882873 40.737611, -73.88178499999999 40.737807, -73.88128999999999 40.73789499999999, -73.879649 40.73819, -73.87954999999999 40.738187, -73.879452 40.738198, -73.879357 40.738222, -73.879271 40.73825799999999, -73.878235 40.738445, -73.877431 40.738601, -73.87647799999999 40.738904, -73.87410299999999 40.739488, -73.873835 40.738803, -73.87356699999999 40.738117, -73.87329699999999 40.737434, -73.873037 40.736748, -73.872772 40.73604599999999, -73.87265599999999 40.735743, -73.87435099999999 40.734966, -73.874421 40.73490899999999, -73.874718 40.73466699999999, -73.87477 40.734628, -73.87553199999999 40.735037, -73.876195 40.7355, -73.87693399999999 40.736033, -73.877838 40.736586, -73.878432 40.736765, -73.87942699999999 40.73695499999999, -73.880354 40.73713499999999, -73.881584 40.737379, -73.882272 40.73751, -73.882873 40.737611))",36081047300,31642.27,388903.0,1073.1,-0.3599538443116122,-0.14734913071538036,503,2702,1462,13120.0,1082,-93,808.0,-44606.05,-510015.0,-629.8,0.12395398454715917,-1315,347,-8,-15655.0,-125,171,6.6,-1.5000000000000004,4.2,-37.699999999999996,-15.100000000000001,6.8999999999999995,0.8,False,0,6738.250000000002,-7740.166666666664,10.805000000000064,0.03773482972011638,-607.1666666666667,511.49999999999994,19.999999999999996,725.333333333333,267.8333333333333,178.0,0.3042514246725358
11,36,081,047000,36081047000,470,Census Tract 470,G5020,S,229319,0,+40.7112968,-073.7772983,"POLYGON ((-73.78058899999999 40.713428, -73.779726 40.713636, -73.77887 40.713849, -73.778001 40.714051, -73.777306 40.714209, -73.777123 40.714262, -73.776158 40.712847, -73.775374 40.711678, -73.7745 40.711946, -73.773139 40.709923, -73.774028 40.709672, -73.77489199999999 40.709419, -73.776055 40.709105, -73.777196 40.708937, -73.777271 40.70893, -73.77744299999999 40.708914, -73.778165 40.708854, -73.77867599999999 40.708779, -73.779048 40.70871, -73.779455 40.70994899999999, -73.779855 40.711178, -73.780151 40.712083, -73.78058899999999 40.713428))",36081047000,-25800.61,205653.99999999997,375.40999999999985,-0.17778093071752027,0.06545940938257426,-3142,2948,818,-14275.0,-567,-54,-365.0,16248.25,106448.00000000003,-82.86999999999989,-0.01781035028136796,-1332,-163,30,4355.0,-610,27,9.5,-3.9000000000000004,0.6000000000000005,-16.5,-4.0,18.2,0.7000000000000001,False,0,17516.48,131189.28571428574,157.7385714285715,0.01004544192108528,-30.285714285714278,-1103.7142857142858,34.71428571428571,10966.142857142855,312.71428571428567,457.4285714285714,0.16250998091811794
12,36,081,047100,36081047100,471,Census Tract 471,G5020,S,158097,0,+40.7409850,-073.8765640,"POLYGON ((-73.88027799999999 40.741297, -73.879175 40.741625, -73.87886 40.741746, -73.878479 40.742151, -73.87675999999999 40.742646, -73.875671 40.74297, -73.874658 40.743268, -73.874505 40.743311, -73.873997 40.742892, -73.873485 40.742501, -73.87501899999999 40.741494, -73.874796 40.741288, -73.87436099999999 40.74016, -73.87410299999999 40.739488, -73.87647799999999 40.738904, -73.877431 40.738601, -73.87791799999999 40.73939499999999, -73.87848699999999 40.739934, -73.878632 40.74006, -73.87910699999999 40.740445, -73.87931999999999 40.740602, -73.87999099999999 40.74107, -73.880157 40.741157, -73.88023699999999 40.74119899999999, -73.88027799999999 40.741297))",36081047100,-224195.93000000002,-528797.0900000001,285.80999999999995,-0.7824098076989591,-0.1512284052665412,-1600,4139,1451,-188385.0,626,76,-13.0,261407.09000000003,996201.0900000001,809.53,0.08288212701771991,1731,-4802,-50,199593.0,-1621,-914,5.199999999999999,-0.6000000000000001,-2.0,-26.7,1.0999999999999999,17.5,-3.9,False,0,19468.330000000005,49115.666666666686,20.06500000000011,-0.0027164621835023793,487.3333333333333,-201.66666666666669,37.33333333333333,7919.666666666667,348.1666666666667,149.5,0.995046681214877
13,36,081,047200,36081047200,472,Census Tract 472,G5020,S,520868,0,+40.7176257,-073.7789434,"POLYGON ((-73.78501399999999 40.719822, -73.78498999999999 40.719972, -73.781992 40.720174, -73.78093199999999 40.720377, -73.78073499999999 40.72043499999999, -73.780361 40.720527, -73.77999199999999 40.72071, -73.779135 40.721135, -73.778587 40.721488, -73.77792099999999 40.721998, -73.777385 40.722442, -73.77725199999999 40.722304, -73.77718 40.722228, -73.776859 40.721832, -73.77680099999999 40.72176, -73.776737 40.721629, -73.776208 40.720537, -73.77551099999999 40.719094, -73.77519699999999 40.718461, -73.774906 40.717838, -73.774248 40.716517, -73.773922 40.715806, -73.77357099999999 40.71512, -73.77444199999999 40.714905, -73.77529899999999 40.714696, -73.77571499999999 40.714598, -73.776186 40.714486, -73.776675 40.714368, -73.777123 40.714262, -73.777306 40.714209, -73.778001 40.714051, -73.77887 40.713849, -73.779726 40.713636, -73.78058899999999 40.713428, -73.781234 40.714541, -73.78135999999999 40.71468, -73.781469 40.71483, -73.78154499999999 40.714967, -73.781627 40.71516099999999, -73.78166999999999 40.715336, -73.781689 40.715514, -73.781683 40.715691, -73.78165299999999 40.715865, -73.78160099999999 40.716032, -73.781527 40.71619099999999, -73.78183899999999 40.716273, -73.782158 40.716338, -73.782484 40.716387, -73.78281199999999 40.71641899999999, -73.783141 40.716434, -73.78346499999999 40.71711699999999, -73.78379799999999 40.717918, -73.783936 40.718264, -73.78406 40.718613, -73.78417 40.718965, -73.78426499999999 40.71932, -73.784346 40.719676, -73.78505299999999 40.719584, -73.78501399999999 40.719822))",36081047200,17763.28,537796.0,724.72,0.04503485964796526,-0.043045275697830704,-1372,2368,951,8054.0,-352,-594,566.0,-13218.68,38162.00000000003,-558.0799999999999,-0.14651252277342147,-603,-459,-15,5971.0,515,676,-0.40000000000000036,3.3,-5.3999999999999995,0.5999999999999996,8.400000000000002,0.0,-0.8,False,0,47123.80571428572,119673.15571428575,313.2385714285715,0.027198775301148264,-179.7142857142856,-212.42857142857147,10.142857142857142,29389.85714285714,-159.57142857142856,-71.14285714285712,0.7200890949886817
14,36,081,047500,36081047500,475,Census Tract 475,G5020,S,281982,0,+40.7336372,-073.8756505,"POLYGON ((-73.880515 40.735752, -73.880354 40.73713499999999, -73.87942699999999 40.73695499999999, -73.878432 40.736765, -73.877838 40.736586, -73.87693399999999 40.736033, -73.876195 40.7355, -73.87553199999999 40.735037, -73.87477 40.734628, -73.874132 40.73437699999999, -73.87378799999999 40.734255, -73.87194 40.733717, -73.87048 40.733294, -73.87013499999999 40.7332, -73.869895 40.733128, -73.86903699999999 40.732849, -73.869311 40.732757, -73.869732 40.732598, -73.871211 40.732096, -73.872075 40.73180199999999, -73.873166 40.731426, -73.873898 40.731212, -73.87416399999999 40.731043, -73.874996 40.730788, -73.875237 40.730724, -73.87542599999999 40.730796, -73.87558799999999 40.730859, -73.87582499999999 40.730947, -73.87678199999999 40.731304, -73.877506 40.731607, -73.877399 40.731686, -73.87746 40.73171, -73.877557 40.73173999999999, -73.878247 40.731996, -73.87832299999999 40.732048, -73.878225 40.732102, -73.877083 40.732909, -73.87772 40.733417, -73.878349 40.733906, -73.87895399999999 40.73438, -73.879554 40.734854, -73.88015899999999 40.735327, -73.88065899999999 40.735715, -73.880515 40.735752))",36081047500,-66915.62000000001,145617.99999999994,-167.81000000000017,-0.4358072143762688,-0.029642700833116695,-2046,2938,1677,-17261.0,581,266,157.0,54085.140000000014,276282.00000000006,878.2500000000002,0.19227444493107626,268,447,-9,8775.0,73,29,4.6,-1.6000000000000005,-0.9000000000000004,-10.400000000000002,-0.8999999999999999,13.9,-0.5,False,0,52152.41000000001,227696.61800000005,203.02000000000007,-0.07647034155159382,-901.6,-534.8000000000001,-6.199999999999999,39536.4,-907.6,-383.6,0.9492715386100636
15,36,081,004500,36081004500,45,Census Tract 45,G5020,S,220374,0,+40.7645328,-073.9337656,"POLYGON ((-73.93858999999999 40.766817, -73.938361 40.766911, -73.93709299999999 40.76736, -73.936184 40.767692, -73.93594899999999 40.767578, -73.934935 40.767013, -73.933627 40.766292, -73.93225199999999 40.765534, -73.931692 40.765224, -73.93036499999999 40.764491, -73.93086699999999 40.763874, -73.93134999999999 40.763275, -73.931226 40.763216, -73.93046699999999 40.762852, -73.930004 40.76263, -73.92945399999999 40.762366, -73.930548 40.761223, -73.930947 40.761409, -73.931456 40.761648, -73.93158 40.761706, -73.932227 40.762008, -73.932672 40.762215, -73.93312499999999 40.762426, -73.933981 40.762826, -73.93541399999999 40.763497, -73.936256 40.763894, -73.937005 40.76424, -73.93600499999999 40.765885, -73.93682 40.766183, -73.937635 40.766475, -73.93846099999999 40.766768, -73.93858999999999 40.766817))",36081004500,23604.42,196937.0,358.84000000000003,0.17758250076976004,-0.016947293059716262,-29,-251,1134,21420.0,218,-73,781.0,-9968.179999999993,-25929.0,56.32000000000005,-0.2898342597708229,-1385,1723,-7,-13398.0,-383,-120,65.4,1.4,0.0,14.900000000000002,9.2,-0.7999999999999999,-0.4,False,0,15424.876666666672,63794.83333333334,259.5716666666668,0.09876172762349704,-626.3333333333331,-714.5000000000001,-20.833333333333332,6923.833333333333,-460.0,-107.16666666666666,0.2993206400328461
16,36,081,004700,36081004700,47,Census Tract 47,G5020,S,179250,0,+40.7602879,-073.9331578,"POLYGON ((-73.936791 40.75988299999999, -73.93538699999999 40.76135499999999, -73.933981 40.762826, -73.93312499999999 40.762426, -73.932672 40.762215, -73.932227 40.762008, -73.93158 40.761706, -73.931456 40.761648, -73.930947 40.761409, -73.930548 40.761223, -73.92965099999999 40.760798, -73.93090000000001 40.759253, -73.932152 40.75771, -73.933353 40.758274, -73.93424999999999 40.758695, -73.93505999999999 40.759071, -73.93588199999999 40.759457, -73.936791 40.75988299999999))",36081004700,-36706.33000000001,215446.99999999994,27.25999999999999,0.0012127029519917454,-0.052246118222675234,-1305,2817,1370,-15838.0,522,-102,145.0,42825.59000000001,353069.00000000006,9.440000000000055,-0.11461826086395574,1189,-416,-108,17904.0,-44,-209,19.299999999999997,-2.3,-7.3,9.600000000000001,0.0,-8.6,-1.9,False,0,-25538.875,-212545.75,371.34499999999997,-0.15679777240075735,1783.0,-519.75,49.25,-15208.75,733.75,132.5,0.9134787528563638
17,36,081,005000,36081005000,50,Census Tract 50,G5020,S,157058,0,+40.6777208,-073.8549627,"POLYGON ((-73.857793 40.67945599999999, -73.85721099999999 40.679486, -73.856972 40.6795, -73.85680099999999 40.67951, -73.85507 40.679618, -73.854393 40.67966, -73.85392399999999 40.679686, -73.853257 40.679728, -73.85298499999999 40.678266, -73.852851 40.677564, -73.85272599999999 40.676917, -73.85260199999999 40.676262, -73.85246599999999 40.675584, -73.85248199999999 40.675287, -73.853213 40.675445, -73.85361399999999 40.675539, -73.854108 40.67563699999999, -73.85437499999999 40.675766, -73.854596 40.675753, -73.85507799999999 40.675885, -73.85555099999999 40.676033, -73.856871 40.676455, -73.85748199999999 40.678172, -73.857669 40.678739, -73.857702 40.678836, -73.857793 40.67945599999999))",36081005000,999.0,999.0,999.0,-0.06806329551548868,0.3473740041603377,-1176,-1967,-205,-26986.0,-1277,-139,-834.0,34702.26000000001,364.0,862.9200000000001,-0.06711375707700928,-1845,1205,103,8685.0,-73,139,4.5,2.2,-4.0,21.9,9.0,1.0,0.9,False,0,-4431.931428571428,-80868.99999999999,-110.40142857142848,0.058621260546143965,-1163.4285714285713,620.2857142857142,-11.142857142857142,-4061.714285714285,11.999999999999993,179.0,0.0010492409667837003
18,36,081,005300,36081005300,53,Census Tract 53,G5020,S,196497,0,+40.7603485,-073.9292728,"POLYGON ((-73.932152 40.75771, -73.93090000000001 40.759253, -73.92965099999999 40.760798, -73.930548 40.761223, -73.92945399999999 40.762366, -73.930004 40.76263, -73.93046699999999 40.762852, -73.931226 40.763216, -73.93134999999999 40.763275, -73.93086699999999 40.763874, -73.93036499999999 40.764491, -73.92842499999999 40.763416, -73.92698799999999 40.762725, -73.926188 40.762351, -73.928051 40.760048, -73.929301 40.75850399999999, -73.928501 40.758129, -73.92770299999999 40.757753, -73.928956 40.756213, -73.929751 40.756581, -73.930553 40.75695899999999, -73.93135099999999 40.757334, -73.932152 40.75771))",36081005300,26802.329999999994,512405.0,870.55,0.003860761944466301,0.08590568033269949,102,2180,2572,10232.0,986,91,1546.0,-29210.329999999994,-129345.0,-428.54999999999995,-0.10944599112904616,-3264,-1214,-85,-8402.0,-1399,40,0.40000000000000036,2.5,-5.700000000000001,2.1999999999999993,2.7,0.0,-0.4,False,0,4507.480000000004,-36259.799999999974,509.302,-0.03634643833000266,2162.0,-57.8,-18.0,1609.7999999999997,754.6000000000001,19.800000000000004,0.9740999087967975
19,36,081,044301,36081044301,443.01,Census Tract 443.01,G5020,S,133649,0,+40.7407369,-073.8594604,"POLYGON ((-73.86266599999999 40.74341, -73.861187 40.741985, -73.860452 40.742428, -73.859449 40.743036, -73.85887799999999 40.74248499999999, -73.85865799999999 40.742272, -73.858323 40.741939, -73.85810099999999 40.741735, -73.85776799999999 40.741406, -73.85754 40.741193, -73.857097 40.740825, -73.856454 40.74036299999999, -73.857051 40.73989, -73.857309 40.739681, -73.857702 40.73936, -73.857952 40.739159, -73.85823599999999 40.738923, -73.85843899999999 40.738855, -73.858975 40.738698, -73.860072 40.738373, -73.86073399999999 40.739636, -73.86117 40.740396, -73.86185499999999 40.741589, -73.86241 40.74289, -73.86266599999999 40.74341))",36081044301,-53580.28,300548.0,-463.6100000000001,0.11315793044807226,0.13476912605583308,-2451,3378,526,-21459.0,-9,-183,-272.0,29652.0,208768.0,605.3500000000001,0.13666191146251744,-2086,-695,22,13338.0,-668,200,-17.400000000000002,-13.6,-2.1999999999999993,-80.5,-85.79999999999998,18.4,-17.3,False,0,-6477.968333333331,-134751.16666666666,-97.9716666666666,-0.022410795889784323,-546.8333333333334,31.666666666666586,-14.666666666666666,-1621.8333333333333,104.66666666666666,197.83333333333331,0.08771714052732303
20,36,081,005400,36081005400,54,Census Tract 54,G5020,S,416542,0,+40.6787493,-073.8487747,"POLYGON ((-73.85392399999999 40.679686, -73.852677 40.680079, -73.85099099999999 40.680568, -73.85131799999999 40.68124, -73.85163899999999 40.681886, -73.851979 40.682564, -73.85087 40.68225899999999, -73.84976399999999 40.681987, -73.849216 40.681844, -73.84863399999999 40.681684, -73.84786799999999 40.681487, -73.847476 40.681385, -73.846334 40.681089, -73.845198 40.680811, -73.844827 40.68073, -73.844724 40.680707, -73.844724 40.680495, -73.844724 40.680283, -73.84463099999999 40.679839, -73.844545 40.679571, -73.84447299999999 40.67925899999999, -73.84438299999999 40.678773, -73.844353 40.67878, -73.844173 40.678804, -73.844126 40.678531, -73.844055 40.678054, -73.84385 40.67737899999999, -73.843636 40.676744, -73.84366 40.676744, -73.84383699999999 40.676744, -73.844212 40.676762, -73.84515399999999 40.67663, -73.846082 40.676494, -73.84700099999999 40.676373, -73.847914 40.676243, -73.84882399999999 40.676114, -73.84973599999999 40.675984, -73.85064799999999 40.675851, -73.85158799999999 40.675715, -73.85246599999999 40.675584, -73.85260199999999 40.676262, -73.85272599999999 40.676917, -73.852851 40.677564, -73.85298499999999 40.678266, -73.853257 40.679728, -73.85392399999999 40.679686))",36081005400,35178.270000000004,359183.0,857.9699999999999,-0.10615199380441737,-0.12681284315675959,-4418,4009,1285,8409.0,-1198,-232,227.0,-128702.83,-759153.0,999.0,-0.467471586316872,3236,428,93,-52299.0,2196,364,31.5,2.4000000000000004,23.5,72.8,-1.0,0.0,6.7,False,0,19316.72857142858,83064.85714285716,204.6642857142857,-0.02543919038128473,299.57142857142856,-909.5714285714284,-9.14285714285714,6565.571428571429,-217.42857142857142,7.0,0.867592766996326
21,36,081,005800,36081005800,58,Census Tract 58,G5020,S,590419,0,+40.6735448,-073.8486894,"POLYGON ((-73.856871 40.676455, -73.85555099999999 40.676033, -73.85507799999999 40.675885, -73.854596 40.675753, -73.85437499999999 40.675766, -73.854108 40.67563699999999, -73.85361399999999 40.675539, -73.853213 40.675445, -73.85248199999999 40.675287, -73.85246599999999 40.675584, -73.85158799999999 40.675715, -73.85064799999999 40.675851, -73.84973599999999 40.675984, -73.84882399999999 40.676114, -73.847914 40.676243, -73.84700099999999 40.676373, -73.846082 40.676494, -73.84515399999999 40.67663, -73.844212 40.676762, -73.84383699999999 40.676744, -73.843643 40.67605, -73.84340999999999 40.675291, -73.843356 40.675049, -73.84330299999999 40.674584, -73.843296 40.67444, -73.843329 40.67374, -73.843397 40.673099, -73.843356 40.672569, -73.84330799999999 40.672256, -73.843277 40.672114, -73.84307699999999 40.67135, -73.842912 40.67064, -73.842726 40.66981, -73.84257199999999 40.669284, -73.842714 40.669278, -73.84288599999999 40.669285, -73.84305599999999 40.669306, -73.843211 40.669319, -73.84582499999999 40.670144, -73.846901 40.670473, -73.847414 40.67063, -73.84787 40.67078, -73.848478 40.670917, -73.850965 40.67172, -73.851635 40.67193, -73.85283799999999 40.672279, -73.856487 40.673377, -73.856465 40.674719, -73.85653499999999 40.674989, -73.856871 40.676455))",36081005800,34337.490000000005,355993.0,1008.6799999999998,-0.03347600827080366,-0.08273567561900314,-27,3746,1199,11436.0,843,-115,442.0,-3284.449999999997,-243235.0,-331.84,0.15734794798406984,1596,-3060,-160,7458.0,275,249,37.7,11.700000000000001,20.700000000000003,87.0,-4.999999999999999,-0.2,3.1,False,0,4132.586666666672,3492.833333333344,259.5383333333334,0.01469019863050763,-720.5,158.16666666666663,8.5,-2529.3333333333335,-489.3333333333333,-262.66666666666663,0.19137598808742137
22,36,081,006100,36081006100,61,Census Tract 61,G5020,S,195052,0,+40.7620307,-073.9220410,"POLYGON ((-73.926188 40.762351, -73.92425299999999 40.764725, -73.923457 40.764348, -73.922663 40.763966, -73.92188 40.763574, -73.921081 40.763199, -73.920283 40.762823, -73.920197 40.762783, -73.919484 40.762449, -73.918966 40.762204, -73.91868599999999 40.762072, -73.91788799999999 40.761695, -73.919799 40.759349, -73.920597 40.759725, -73.92112899999999 40.759974, -73.921396 40.7601, -73.922195 40.760475, -73.922996 40.760849, -73.923788 40.761226, -73.924588 40.7616, -73.92537999999999 40.76197, -73.926188 40.762351))",36081006100,-58107.74000000002,332983.99999999994,999.0,-0.4718478279237849,-0.09398223639372599,1189,2044,2883,-17012.0,2096,189,1209.0,100847.50000000001,303994.00000000006,999.0,0.19359271809451162,1357,-2666,12,45771.0,-1061,-291,8.9,0.3999999999999999,7.1,22.200000000000003,-1.2,-0.3,-1.0,False,0,793.885000000002,-70723.5,321.8062500000001,0.030991471183200114,1120.625,-591.5,20.875,-2458.875,290.75,-14.25,0.9878839552045479
23,36,081,030904,36081030904,309.04,Census Tract 309.04,G5020,S,414419,0,+40.7635831,-073.8910547,"POLYGON ((-73.897317 40.762021, -73.897127 40.762291, -73.89700599999999 40.76244, -73.896824 40.762687, -73.89676399999999 40.762774, -73.896551 40.763082, -73.89639199999999 40.763269, -73.89631799999999 40.763347, -73.896216 40.763434, -73.896112 40.763518, -73.89598699999999 40.763611, -73.89585699999999 40.76370199999999, -73.895651 40.763836, -73.8955 40.763953, -73.895383 40.764052, -73.895291 40.764151, -73.8952 40.76423, -73.89509699999999 40.764357, -73.895031 40.764477, -73.894955 40.764668, -73.894796 40.765154, -73.89462499999999 40.765615, -73.894598 40.765728, -73.894566 40.765813, -73.89450000000001 40.76592, -73.89443199999999 40.766011, -73.894324 40.766146, -73.89408299999999 40.76633, -73.89400999999999 40.766379, -73.89386 40.766421, -73.893242 40.766337, -73.892854 40.766303, -73.892781 40.7663, -73.89246399999999 40.766285, -73.892073 40.76627999999999, -73.891835 40.76627999999999, -73.89108999999999 40.766337, -73.89103399999999 40.766197, -73.891002 40.766117, -73.89089799999999 40.765857, -73.89072 40.765887, -73.890424 40.76596199999999, -73.889949 40.766104, -73.889399 40.766246, -73.889186 40.766299, -73.888773 40.766511, -73.888739 40.766518, -73.888514 40.766563, -73.88834199999999 40.766597, -73.88836499999999 40.76677, -73.887731 40.766915, -73.887675 40.766738, -73.887552 40.76635, -73.88709 40.765013, -73.887064 40.764873, -73.88673 40.763053, -73.886397 40.761216, -73.887327 40.761118, -73.888257 40.761022, -73.889186 40.760923, -73.890113 40.760827, -73.891054 40.760728, -73.891975 40.760631, -73.892899 40.760533, -73.89323999999999 40.76235399999999, -73.89508499999999 40.762161, -73.896024 40.762062, -73.896941 40.761968, -73.89705099999999 40.761957, -73.897204 40.761967, -73.897345 40.761977, -73.897317 40.762021))",36081030904,-93.65000000000146,567850.0,564.1300000000001,0.006355697791122078,0.027320956160451104,-3698,2166,715,5285.0,-801,16,244.0,-9519.869999999995,-340898.0,19.99000000000001,-0.03596006447276115,592,-30,-70,-18606.0,106,21,-9.8,-4.8,1.7000000000000002,-26.700000000000003,-87.39999999999999,0.0,-0.5,False,0,9081.190000000004,-6791.399999999965,443.196,-0.04651084511860448,1925.8000000000002,-780.0,26.4,3368.6000000000004,403.79999999999995,-13.400000000000006,0.788473833221273
24,36,081,043702,36081043702,437.02,Census Tract 437.02,G5020,S,175706,0,+40.7381096,-073.8565445,"POLYGON ((-73.860072 40.738373, -73.858975 40.738698, -73.85843899999999 40.738855, -73.85823599999999 40.738923, -73.857952 40.739159, -73.857702 40.73936, -73.857309 40.739681, -73.857051 40.73989, -73.856454 40.74036299999999, -73.856382 40.740422, -73.85452599999999 40.739825, -73.85328 40.739424, -73.853129 40.739374, -73.853392 40.738689, -73.853717 40.73807499999999, -73.854072 40.73744, -73.853734 40.737326, -73.85400299999999 40.737102, -73.854181 40.736954, -73.855085 40.736801, -73.856318 40.736507, -73.856656 40.73641, -73.858059 40.735991, -73.858693 40.735808, -73.85877099999999 40.735785, -73.85886599999999 40.73593899999999, -73.859042 40.736384, -73.859387 40.737043, -73.859731 40.737711, -73.860072 40.738373))",36081043702,-35543.61,-244931.00000000006,176.80999999999995,-0.09232057486644003,0.0562296011091441,-2100,4611,1871,-10748.0,545,-83,149.0,30684.61,331731.00000000006,371.35000000000014,0.04777930677053874,-640,-4280,29,14560.0,-1679,-414,-74.69999999999999,-61.099999999999994,7.9,-77.49999999999999,0.0,27.3,0.0,False,0,17980.71555555556,42510.44444444445,306.38000000000005,0.09633707417682988,-443.33333333333326,-551.4444444444445,32.666666666666664,7192.555555555555,-325.99999999999994,-49.66666666666666,0.48201109115622537
25,36,081,036700,36081036700,367,Census Tract 367,G5020,S,195576,0,+40.7632227,-073.8679395,"POLYGON ((-73.87177299999999 40.764625, -73.870862 40.764721, -73.869846 40.764827, -73.868982 40.764913, -73.86821499999999 40.76528, -73.867492 40.765688, -73.86632299999999 40.76448, -73.864823 40.762929, -73.863496 40.761558, -73.864187 40.761178, -73.864335 40.761143, -73.86526499999999 40.761297, -73.865568 40.76135, -73.86573199999999 40.76138, -73.86637399999999 40.761497, -73.866975 40.761604, -73.867295 40.761653, -73.86825499999999 40.761806, -73.86932899999999 40.761988, -73.870402 40.762197, -73.87135499999999 40.762332, -73.87177299999999 40.764625))",36081036700,26219.049999999996,475844.0,944.75,-0.20334612265823565,-0.032846902968653696,-508,1208,613,5225.0,-114,-109,166.0,-18450.049999999996,-14392.0,65.67000000000002,0.18763988943841295,-2789,1143,0,-7296.0,-397,133,-22.400000000000002,-6.4,3.3,-76.5,-79.0,0.0,-3.3,False,0,10293.565,133611.00000000003,188.1750000000001,-0.03782776944452273,-2189.5,-1686.75,28.5,7727.0,-1170.25,-110.75,0.03276835808601588
26,36,081,036500,36081036500,365,Census Tract 365,G5020,S,166196,0,+40.7595246,-073.8656054,"POLYGON ((-73.86825499999999 40.761806, -73.867295 40.761653, -73.866975 40.761604, -73.86637399999999 40.761497, -73.86573199999999 40.76138, -73.865568 40.76135, -73.86526499999999 40.761297, -73.864335 40.761143, -73.86339199999999 40.760978, -73.863175 40.759778, -73.862807 40.757759, -73.863715 40.757726, -73.86462 40.757694, -73.865674 40.75763, -73.86657 40.75753599999999, -73.867345 40.757454, -73.867463 40.757442, -73.867801 40.759291, -73.86813099999999 40.761115, -73.86825499999999 40.761806))",36081036500,1866.0299999999988,465049.0,298.2599999999999,-0.040579604566234995,0.23095169273262625,-371,1277,786,-643.0,-113,-86,-38.0,4690.970000000001,78217.0,506.08000000000004,0.04058090015076127,-4906,270,22,-1970.0,-1993,-139,-3.6,-5.199999999999999,0.5999999999999996,-80.39999999999999,-98.4,2.0,-0.40000000000000013,False,0,-1013.0549999999985,71178.25000000003,139.12500000000006,0.03511518755671196,-1157.75,-2213.75,38.75,6564.25,-685.75,-35.75,0.006893207181641131
27,36,081,036600,36081036600,366,Census Tract 366,G5020,S,369653,0,+40.6856340,-073.7630903,"POLYGON ((-73.765869 40.682571, -73.765277 40.683319, -73.764657 40.68408, -73.76403499999999 40.684856, -73.76337599999999 40.685671, -73.763482 40.685872, -73.763595 40.686009, -73.76384399999999 40.686494, -73.763999 40.686799, -73.764105 40.687042, -73.76425399999999 40.687448, -73.764813 40.688776, -73.765085 40.688992, -73.764703 40.689267, -73.765046 40.690146, -73.765919 40.69168699999999, -73.7662 40.692183, -73.76605099999999 40.692159, -73.765394 40.692065, -73.764117 40.691882, -73.76374199999999 40.691803, -73.76238499999999 40.691668, -73.76228999999999 40.690922, -73.762203 40.690226, -73.762044 40.688958, -73.761954 40.688235, -73.761793 40.687751, -73.761585 40.687355, -73.76146799999999 40.68713, -73.761174 40.686451, -73.760941 40.685777, -73.76073 40.685098, -73.760695 40.684904, -73.760606 40.684477, -73.76056 40.684201, -73.760499 40.68380000000001, -73.760464 40.683603, -73.760447 40.683506, -73.760426 40.683387, -73.760459 40.683263, -73.76053999999999 40.683001, -73.76061199999999 40.682775, -73.76094499999999 40.681799, -73.761174 40.681111, -73.76160999999999 40.679738, -73.76177 40.679818, -73.762812 40.680296, -73.76329 40.680525, -73.76392799999999 40.680823, -73.764031 40.680867, -73.764056 40.680885, -73.764078 40.680894, -73.76481799999999 40.68125, -73.765328 40.681491, -73.76556699999999 40.681627, -73.76629299999999 40.681973, -73.765869 40.682571))",36081036600,32310.950000000004,245622.0,517.8699999999999,-0.01679589796856329,-0.04983261878764304,-3479,2496,572,5249.0,-1008,-134,37.0,-2492.709999999999,-67853.99999999999,12.650000000000091,0.0876938317513187,271,434,-1,-2792.0,419,72,-26.599999999999998,1.1999999999999993,-5.700000000000001,-69.0,-73.39999999999998,0.0,-5.3999999999999995,False,0,8023.705000000005,45448.30000000002,231.83200000000008,-0.028489503136845888,170.50000000000006,701.1000000000001,147.2,1269.0,436.6,50.000000000000014,0.19535432232773978
